model,attack,true_class,target_class,original_pred_class,adversarial_pred_class,first_success_iter,attack_successful,psnr_score,ssim_score,ergas_score,adversarial_image_path,original_probs,adversarial_probs,dataset_index
mobilenet_imagenet20,cw,0,1,0,1,2.0,True,74.98213195800781,0.9999532699584961,2486971.0,results/adversarial_images/adv_cw_src0_tgt1_idx0.png,"[0.9922124743461609, 0.00013835911522619426, 0.0004910351126454771, 0.004972195252776146, 9.071198292076588e-05, 0.00015814689686521888, 5.664492346113548e-05, 0.00012058830179739743, 4.837884989683516e-05, 0.00013220864639151841, 0.00013981806114315987, 0.00033900782000273466, 0.00017533401842229068, 0.00012092410906916484, 3.16192745231092e-05, 0.00013143224350642413, 0.00019848174997605383, 0.00011709362297551706, 0.00020775511802639812, 0.00011783465015469119]","[0.025619857013225555, 0.39093512296676636, 0.03513084352016449, 0.007529483642429113, 0.03415554761886597, 0.043483708053827286, 0.013296103104948997, 0.02296813763678074, 0.010669291950762272, 0.1058826893568039, 0.022841056808829308, 0.010320587083697319, 0.01932416670024395, 0.06147613003849983, 0.011494945734739304, 0.02971717156469822, 0.024684438481926918, 0.03331325203180313, 0.06778185069561005, 0.029375677928328514]",0
mobilenet_imagenet20,cw,0,18,0,15,2.0,False,77.15740203857422,0.9999707937240601,3537286.0,results/adversarial_images/adv_cw_src0_tgt18_idx1.png,"[0.9983968138694763, 4.403488492243923e-05, 1.726435039017815e-05, 0.000561786990147084, 4.6631841541966423e-05, 4.298032945371233e-05, 6.183550431160256e-05, 3.648949132184498e-05, 5.478766979649663e-05, 1.4425756489799824e-05, 2.5317342078778893e-05, 0.0001808216329663992, 3.521158214425668e-05, 0.00022939058544579893, 3.423659291001968e-05, 9.092751133721322e-05, 1.3056869647698477e-05, 3.967463635490276e-05, 3.47758068528492e-05, 3.9560534787597135e-05]","[0.17118822038173676, 0.022171422839164734, 0.010120409540832043, 0.005561015568673611, 0.026455188170075417, 0.01052351575344801, 0.03637193515896797, 0.01628969982266426, 0.026201417669653893, 0.037405796349048615, 0.06814084947109222, 0.019494058564305305, 0.027440611273050308, 0.03623299300670624, 0.02356421947479248, 0.24178478121757507, 0.022930555045604706, 0.020495442673563957, 0.16846506297588348, 0.00916285626590252]",1
mobilenet_imagenet20,cw,0,7,0,7,2.0,True,75.02125549316406,0.9999546408653259,3639137.0,results/adversarial_images/adv_cw_src0_tgt7_idx2.png,"[0.999265730381012, 1.2124605746066663e-05, 5.621488071483327e-06, 0.00017041499086190015, 1.0401598956377711e-05, 3.922109681298025e-05, 7.747472409391776e-06, 6.807303179812152e-06, 6.0511292758747e-06, 2.8792421744583407e-06, 1.6217478332691826e-05, 3.879204086842947e-05, 5.286397026793566e-06, 1.091723061108496e-05, 4.591850029100897e-06, 1.2270206752873491e-05, 1.1164407624164596e-05, 5.940190749242902e-05, 1.5370618712040596e-05, 0.0002988640917465091]","[0.005473548546433449, 0.00010521702643018216, 9.157390013569966e-05, 7.381173054454848e-05, 0.00041544908890500665, 0.0002125576138496399, 5.044248609920032e-05, 0.9922968745231628, 3.701748210005462e-05, 4.58841459476389e-05, 9.776993101695552e-05, 2.419721568003297e-05, 4.898957195109688e-05, 0.0001601106341695413, 1.3878418940294068e-05, 4.501808507484384e-05, 0.0003487472713459283, 0.0001259927958017215, 0.0001020820127450861, 0.00023069565941113979]",2
mobilenet_imagenet20,cw,0,8,0,0,2.0,False,79.13553619384766,0.9999819397926331,2816849.5,results/adversarial_images/adv_cw_src0_tgt8_idx3.png,"[0.997897744178772, 0.0002516777894925326, 2.3544671421404928e-05, 0.0001593614142620936, 2.14961328310892e-05, 5.016428622184321e-05, 1.896564026537817e-05, 3.786158049479127e-05, 3.4970191336469725e-05, 0.00010126277629751712, 2.974724702653475e-05, 0.00011963515862589702, 1.2681074622378219e-05, 0.00041626679012551904, 1.2991841686016414e-05, 1.8069204088533297e-05, 0.00020554393995553255, 0.00028362468583509326, 3.119239045190625e-05, 0.00027314157341606915]","[0.6428641080856323, 0.002640338847413659, 0.005116173066198826, 0.012745642103254795, 0.008210258558392525, 0.0038543478585779667, 0.002287076786160469, 0.002102724276483059, 0.22706639766693115, 0.01254776120185852, 0.0017221877351403236, 0.0044217798858881, 0.009267962537705898, 0.027341539040207863, 0.0007803844637237489, 0.0040307482704520226, 0.010594251565635204, 0.007740286644548178, 0.0013008980313315988, 0.013365157879889011]",3
mobilenet_imagenet20,cw,0,7,0,7,1.0,True,74.61833953857422,0.9999505877494812,2692428.75,results/adversarial_images/adv_cw_src0_tgt7_idx4.png,"[0.9939563870429993, 0.00015116743452381343, 3.696788553497754e-05, 0.00010251244384562597, 2.2881691620568745e-05, 0.00024679445778019726, 6.667813431704417e-05, 0.0007088776328600943, 0.00013772040256299078, 6.433328962884843e-05, 3.38637109962292e-05, 0.0003098647284787148, 2.084788866341114e-05, 0.003414164762943983, 0.000167624035384506, 3.0413506465265527e-05, 4.3484273192007095e-05, 0.00011974808148806915, 7.484430534532294e-05, 0.0002908958704210818]","[0.004608482588082552, 0.0003776552330236882, 0.00010403168562334031, 0.00011155543325003237, 0.0002800790825858712, 0.00013959237548988312, 0.00011800166248576716, 0.9842536449432373, 9.053603571373969e-05, 0.00027982782921753824, 5.371126826503314e-05, 0.00038354494608938694, 0.0005755795282311738, 0.005402466747909784, 8.614402759121731e-05, 0.0004260858695488423, 0.00034974576556123793, 0.0012731910683214664, 0.00040322422864846885, 0.0006828817422501743]",4
mobilenet_imagenet20,cw,0,19,0,19,3.0,True,77.15435028076172,0.9999746680259705,3538529.75,results/adversarial_images/adv_cw_src0_tgt19_idx5.png,"[0.9980819225311279, 0.00016251315537374467, 2.673322887858376e-05, 0.0005750033888034523, 3.402317452128045e-05, 4.0207374695455655e-05, 5.4472635383717716e-05, 2.858262632798869e-05, 0.00015106530918274075, 0.00014947971794754267, 2.0139503249083646e-05, 5.1805727707687765e-05, 6.344242137856781e-05, 5.9178226365474984e-05, 6.774530629627407e-05, 7.338808791246265e-05, 0.00012319834786467254, 7.019750773906708e-05, 0.00010663129069143906, 6.030324220773764e-05]","[0.29889562726020813, 0.00973078329116106, 0.00911450944840908, 0.018489105626940727, 0.01919269561767578, 0.005173529032617807, 0.007715191692113876, 0.00793976429849863, 0.00734974117949605, 0.026096580550074577, 0.0039879195392131805, 0.0022260250989347696, 0.007670384831726551, 0.018533341586589813, 0.00616361852735281, 0.017007499933242798, 0.02216409705579281, 0.02726682275533676, 0.009442842565476894, 0.47583988308906555]",5
mobilenet_imagenet20,cw,0,10,0,0,3.0,False,75.37300109863281,0.9999580383300781,4344004.5,results/adversarial_images/adv_cw_src0_tgt10_idx6.png,"[0.9982717037200928, 5.715069710277021e-05, 3.658948844531551e-05, 0.0008928292663767934, 5.432956822915003e-05, 4.9294420023215935e-05, 3.303549237898551e-05, 6.91584064043127e-05, 3.25676410284359e-05, 1.3854626558895689e-05, 2.8809588911826722e-05, 5.763294029748067e-05, 4.548713332042098e-05, 0.00013934697199147195, 1.9543875168892555e-05, 4.368776717456058e-05, 2.959254925372079e-05, 4.288511991035193e-05, 3.373215804458596e-05, 4.8676563892513514e-05]","[0.7461621761322021, 0.0043096113950014114, 0.004278296604752541, 0.09458716958761215, 0.029980279505252838, 0.0028505553491413593, 0.004265476018190384, 0.011990287341177464, 0.006585749331861734, 0.004822199232876301, 0.026920059695839882, 0.008400470949709415, 0.004484777804464102, 0.02639797143638134, 0.004208471160382032, 0.007195493206381798, 0.002375195501372218, 0.004783347714692354, 0.0037685944698750973, 0.0016338425921276212]",6
mobilenet_imagenet20,cw,0,10,0,10,2.0,True,76.47985076904297,0.999968409538269,3824261.75,results/adversarial_images/adv_cw_src0_tgt10_idx7.png,"[0.9935364127159119, 0.0007915687747299671, 0.0001012458887998946, 0.0017261616885662079, 0.00011178643035236746, 5.116169631946832e-05, 0.00010483832011232153, 0.0005255461437627673, 5.588561907643452e-05, 0.00012455119576770812, 4.296729093766771e-05, 0.0012196762254461646, 0.00011113503569504246, 0.00047034499584697187, 0.00020091932674404234, 0.00018017867114394903, 0.0002458195958752185, 0.0001702330046100542, 0.00016519466589670628, 6.440971628762782e-05]","[0.04881150647997856, 0.020263610407710075, 0.012953185476362705, 0.019375568255782127, 0.01321510598063469, 0.009343027137219906, 0.004146328661590815, 0.03264080733060837, 0.003784362692385912, 0.13625632226467133, 0.46397238969802856, 0.004223273601382971, 0.05414262041449547, 0.009337549097836018, 0.008725368417799473, 0.030954185873270035, 0.014002621173858643, 0.02531770057976246, 0.06241363286972046, 0.026120875030755997]",7
mobilenet_imagenet20,cw,0,2,0,2,3.0,True,75.21491241455078,0.9999587535858154,2420645.5,results/adversarial_images/adv_cw_src0_tgt2_idx8.png,"[0.9191073179244995, 0.004120411816984415, 0.000496252323500812, 0.00045402467367239296, 0.0004244463052600622, 0.0008928428869694471, 0.0005684110801666975, 0.00020765959925483912, 0.0002907055022660643, 0.002229556441307068, 0.0009111748659051955, 0.0014304163632914424, 0.001198657788336277, 0.05016498640179634, 0.0008497592061758041, 0.0031405568588525057, 0.004679505713284016, 0.0018116029677912593, 0.005439156666398048, 0.0015826033195480704]","[0.05759766325354576, 0.00956414919346571, 0.8731026649475098, 0.0013970666332170367, 0.004525691270828247, 0.0026218995917588472, 0.0006548703531734645, 0.0021408137399703264, 0.00046610788558609784, 0.006851770915091038, 0.003555667120963335, 0.0004641687555704266, 0.0011360172647982836, 0.012230641208589077, 0.0006830651545897126, 0.010063519701361656, 0.0009907711064442992, 0.002511685946956277, 0.0028337303083389997, 0.006608004681766033]",8
mobilenet_imagenet20,cw,0,12,0,0,4.0,False,76.61378479003906,0.9999691247940063,3765744.25,results/adversarial_images/adv_cw_src0_tgt12_idx9.png,"[0.998820960521698, 5.397039058152586e-05, 5.891852197237313e-05, 8.181961311493069e-05, 2.06886361411307e-05, 0.0001279236312257126, 5.0836541049648076e-05, 1.794954005163163e-05, 5.379890353651717e-05, 3.1605668482370675e-05, 0.00016214564675465226, 6.973637937335297e-05, 3.941454633604735e-05, 9.948480874300003e-05, 2.9855607863282785e-05, 7.067390833981335e-05, 2.7353939003660344e-05, 8.326960960403085e-05, 4.1961451643146574e-05, 5.752656579716131e-05]","[0.9576754570007324, 0.0011269993847236037, 0.0017216871492564678, 0.0032144791912287474, 0.002473630243912339, 0.003387529170140624, 0.0014936440857127309, 0.0014621346490457654, 0.0013746839249506593, 0.0026046657003462315, 0.0012869423953816295, 0.0014906756114214659, 0.005184862297028303, 0.0030087167397141457, 0.001138415071181953, 0.002018892904743552, 0.0010373903205618262, 0.0032438163179904222, 0.0023287495132535696, 0.002726717386394739]",9
